,0
389,343.1703252073293
390,1167.9739254373617
391,-1169.7314890208525
392,-1314.5834018254518
393,-247.64625907378013
394,985.3861145993803
395,3535.09698927022
396,179.53463051555806
397,-5472.577470708658
398,-456.8201914228596
399,5268.74796916437
400,-6668.236898328034
401,-4126.2376307740315
402,-2520.7160503075484
403,5956.143303651284
404,6712.862259109966
405,12874.34514074069
406,25446.836174855056
407,-3736.3731993916103
408,-5067.444530950957
409,-1869.4010809929746
410,-324.84683247146353
411,-15979.49210104746
412,-1421.7176319621278
413,-1666.7734595486654
414,-8.746026437804133
415,-3836.1054039288765
416,524.7037956741694
417,442.842936735612
418,8570.750088262796
419,1645.785168069663
420,18488.61512086991
421,-13550.753942105925
422,-4336.4808343631785
423,-17417.93977368997
424,664.2909685898263
425,1022.1812615649849
426,-486.4158638181799
427,43738.4789560436
428,2324.3509559446093
429,392.31556555061593
430,104.78228619281661
431,1355.667828097743
432,622.8807563345149
433,167.33395290620294
434,8848.511539126408
435,285.7477203211869
436,-1514.9311780461749
437,-1254.0852583835115
438,-2721.1152195880095
439,-1012.6778604356741
440,1703.1693328985423
441,266.87806559720065
442,-135.45092148525745
443,392.0115859655739
444,542.9749063859706
445,165.77880134200387
446,1017.4195628255386
447,1219.063993091783
448,-104.07590540147598
449,-1010.704877137372
450,1265.1376552191552
451,447.8443998574668
452,-630.4954739795493
453,1216.4046811412043
454,-1062.634061936075
455,-1335.0532316603517
456,1053.8162914856312
457,-97.8122130424789
458,-105.8358631210921
459,341.46634733149733
460,41.05296295159321
461,5037.360099196473
462,-611.2630319962306
463,-764.9042299939147
464,529.975521596828
465,316.90744599395623
466,1340.6822141347175
467,100.44146147390752
468,-2328.676338406568
469,847.4221985608007
470,12.65435422441081
471,1393.1854314356412
472,1577.7782675763988
473,246.73162633171268
474,1071.3181922981269
475,121.97420482555037
476,-399.44220493265067
477,155.14752013350721
478,710.6538407788114
479,1220.4860514159536
480,-1636.1162056762844
481,-781.8842592430772
482,13.56519625866703
483,3524.245811726707
484,-283.47370582879574
485,-7085.960504215432
486,-2000.0543350449352
487,609.7431813435608
488,-37.23497722712375
489,1407.4946573300344
490,364.8311826728812
491,9429.25438437195
492,-685.2947884125907
493,279.1651849206231
494,19859.33460767601
495,-3609.905928260822
496,163.95987209183522
497,-166.052199457148
498,327.3292056257619
499,-11326.82287942585
500,-759.9165679713129
501,978.6551330304762
502,2773.853075714978
503,980.7633470797476
504,-614.7372578280383
505,-84.61251234406797
506,12.961961839556608
507,-759.8534601637849
508,-431.6555681030095
509,13.0299465037819
510,2973.006859751962
511,-899.3193953344202
512,5.754171977804219
513,710.5539077296224
514,2015.6337399891609
515,-53.769006884256186
516,-3361.3961286428407
517,-1605.1875819017596
518,754.2736118124817
519,6780.105503898906
520,349.82870031562595
521,-102.73236948973886
522,1281.0130282572331
523,4.282817455623928
524,-642.0860579669284
525,-82.38752271215978
526,17.71893967999661
527,29.468313697629924
528,-4495.543680936816
529,-84.10826037431204
530,-10879.28715850856
531,3892.170384680677
532,1362.0026914236673
533,617.8982934360375
534,114.87663035277089
535,4668.4194438644045
536,-178.11896237110165
537,571.2903429382875
538,-5562.952303549967
539,-288.92513046503024
540,940.3054652584755
541,-650.89869828479
542,-2542.5168976674204
543,-1039.6162420347262
544,-913.3741666448293
545,359.7656718281939
546,1446.48887654772
547,-269.3144875384277
548,2222.6003752510574
549,1610.2751549826592
550,163.54414366799267
551,-2264.9640730727533
552,77.81419903870602
553,-1039.304117403681
554,384.5590056969313
555,757.6760632676026
556,255.35172026619966
557,-3814.982527052646
558,-2172.1679614600434
559,1435.6667958020926
560,-104.04106748561651
561,-1133.6960820995216
562,-739.591442591192
563,20.240716707778134
564,8.753733549984574
565,930.2000801951897
566,-3000.869089746857
567,626.2660983905776
568,606.359313805778
569,-931.0110437253388
570,1071.6353376739448
571,-6398.796861750811
572,-4099.4891283604975
573,-2306.683519478725
574,-3373.1328048451396
575,-1615.219212526793
576,-335.6918653221273
577,5414.875912183018
578,-1222.1388570465524
579,-1356.7385379990887
580,-826.9327211918556
581,114.54380137797116
582,487.6206701299899
583,998.9866984133743
584,776.1498858200051
585,528.151073188092
586,2592.1367385999833
587,-1840.4501685180715
588,1763.0338938468742
589,1685.698528860348
590,-772.9823391262956
591,2438.848554748497
592,-472.18677454299484
593,-245.9446540215232
594,-746.2910460559838
595,247.23777152133292
596,2102.736272249397
597,-1235.6967504721338
598,-5358.726347809319
599,5876.043762502234
600,6546.958321532093
601,22087.533245456132
602,1090.9919735993105
603,5773.335100054505
604,11488.22488699888
605,1888.875365950856
606,-15366.324002730255
607,-316.0411211968262
608,1986.6416128089575
609,-1265.7898914211642
610,1869.892259640441
611,5780.240245716606
612,-3594.911785808579
613,-3859.9142861312325
614,-2803.8831502685653
615,-17785.52926919724
616,-3182.5932211245545
617,1657.8767329864997
618,-5982.092385907763
619,-32216.123313485896
620,7427.850518837909
621,-2242.943991312703
622,1763.6312219548486
623,-90.65698790536655
624,-529.6372977744724
625,8095.157623323659
626,-11833.926127687884
627,-8413.687799703222
628,2305.1229843371175
629,134806.2794328585
630,-19335.939555719968
631,-57117.312201067565
632,-17654.238974366184
633,-71413.59071826526
634,-3458.4887648402378
635,-608.1237127363074
636,-2646.1950115771233
637,-1692.4935709751417
638,13300.073097985549
639,1194.8291322051116
640,2251.29759194351
641,2768.5703569669117
642,-371.40860775264395
643,5543.531146072006
644,2354.0752881350522
645,5129.120392388426
646,33123.33632890359
647,-34761.39356436835
648,1695.0097565586493
649,-17317.24543326824
650,2568.469942483388
651,-1277.1921347102136
652,-1815.4853606330257
653,-122.29415687884938
654,2042.6082452996088
655,-4579.598438764198
656,440.1353794600846
657,619.6665442371977
658,-6246.660259007892
659,717.6351655870011
660,-173.68907889040446
661,-175.06501307517158
662,16.8405380167181
663,2788.8819348764055
664,-153.02376494925292
665,30.543635772791433
666,2458.122246544925
667,-707.1924958919248
668,277.7845775879296
669,933.965811266973
670,-320.662904246635
671,3073.2348074995975
672,196.80295918620683
673,830.5815507125179
674,-1740.3445802702001
675,8311.038068655003
676,-1099.5124579757774
677,-176.40405408941393
678,6606.915684301574
679,40954.55905295701
680,660.2488589780729
681,-7775.798331946951
682,-64818.82638551689
683,-43286.15842793494
684,-5957.068261410215
685,59347.98510658728
686,-11518.681598133153
687,-5291.671612622823
688,2395.9436925353098
689,198.9023966153988
690,-53884.95413807349
691,11268.317634287
692,12075.276803151057
693,3318.0661944763337
694,4762.471645528192
695,-3128.3284749063127
696,-58.32238064749157
697,2850.4819405511157
698,1894.6105530483173
699,-41969.88293703595
700,-10115.193359428768
701,-410.9600228135087
702,-4899.089962131169
703,-71.71231559808427
704,-22445.30547438419
705,149.17302303439158
706,11165.636973493809
707,-946.9699673189207
708,-4614.634102264555
709,1343.4228789412994
710,3099.79931780429
711,206.91534131276038
712,-1085.4480387685203
713,495.61132397587284
714,491.7496902476627
715,-953.0628077405518
716,2774.6851075100017
717,-1155.6386476202642
718,1098.1427248146895
719,581.1344822503055
720,-12.764538593588881
721,2344.1939805375036
722,665.6062253757901
723,585.7006925577326
724,2738.952242080315
725,180.64887338277833
726,921.2719107289347
727,-905.5821779602052
728,313.6947493036937
729,3329.9345767616574
730,-167.01939562240307
731,-163.1720931567085
732,-225.55278417758785
733,-2285.2644584693826
734,-6802.014836686565
735,164.49220747428296
736,-1561.8071968130134
737,12.785076827592661
738,-10.738595100152224
739,2184.609169474457
740,1402.7268311652388
741,-308.7325620897148
742,139.47843194068585
743,408.11830195428064
744,-305.5916826519807
745,552.4724584310538
746,904.3395689654693
747,-292.495631998077
748,115.77052373551872
749,1069.214338725358
750,1314.2512062869737
751,-3695.631744041294
752,652.2093474189626
753,-121.48118648381825
754,-805.9835041312908
755,-28.80536029286276
756,319.213763976162
757,-373.80115270716567
758,59.66892035534887
759,47.95584757453552
760,708.4057827833063
761,-365.9426480097508
762,3141.9993098224622
763,1017.287361570926
764,1514.1983552486531
765,11.706338657981078
766,-1279.901130811383
767,-377.24620360604615
768,-190.7953865979499
769,-2521.9268708722248
770,1500.3113826353303
771,452.61276628696834
772,2248.945926181682
773,1898.5710861311923
774,94.77755508767864
775,-1129.3790544124417
776,1829.3750992865118
777,-3151.116527308951
778,1501.0052430871133
779,5155.080062456731
780,210.3458481567429
781,653.11126501492
782,4779.490458557642
783,1608.7643844002569
784,-603.6846539355416
785,10483.124092176413
786,598.6275522894308
787,266.9555368845182
788,237.03577758708448
789,17.2263080418021
790,935.9328567826966
791,-282.1215369526686
792,-479.38763436368083
793,-1812.90898471567
794,-2656.1637418079654
795,-268.51449321729666
796,-424.5297102593298
797,474.83525105150505
798,7061.458991501556
799,466.55141720880255
800,2730.41982601418
801,363.4492540812397
802,-1083.6654216528352
803,1557.083732642579
804,-997.6062793684935
805,-264.59805003322236
806,-370.318753517509
807,-117.6173921908406
808,537.3571780702127
809,-1132.0082819953852
810,780.2108016796316
811,-502.699554571461
812,9897.827700553415
813,550.5349410296955
814,-254.00721567862456
815,-453.07915282787144
816,-96.75048636542496
817,-481.65848892251176
818,717.9393188145226
819,912.8532942764222
820,537.3239161693787
821,-1384.2346363729748
822,-299.5722498179567
823,-1007.0233700936897
824,608.9694254490496
825,-659.6284501652189
826,-73.86538168856265
827,48.503778980053035
828,101.39261173569538
829,-70.26616757663817
830,1228.407110176179
831,346.33423216286326
832,-382.06367342968184
833,524.4314217941825
834,791.8650541804715
835,-1424.6643597657148
836,-380.44554361660016
837,-1344.5198649096264
838,-1700.897966768758
839,531.9121479858808
840,518.8928979435434
841,1037.1294324115274
842,-1983.5291110646945
843,-475.17910488984876
844,348.35789061747187
845,2247.849174486395
846,1047.9236336850186
847,142.15488882144524
848,291.0497588798851
849,-1680.7022060663433
850,-630.552341194231
851,1078.1409784886737
852,-286.6669237082955
853,-2752.1084045426014
854,643.0669017433391
855,-103.30331876279627
856,-1177.8287489376287
857,864.9828810184937
858,358.863419708672
859,-11636.813806487757
860,304.00840738207285
861,464.7787959071846
862,632.629920892817
863,-1171.238054199792
864,193.2348109475996
865,-3991.725587116869
866,367.4536247511173
867,127.56913060777433
868,-925.4133463457192
869,-558.9779533047185
870,608.9096666265659
871,1929.458953460499
872,-13733.152842875495
873,-1045.6013561996656
874,562.7168706220687
875,-533.4857455549669
876,-160.3201846111565
877,-3204.74917406231
878,967.9488625826287
879,-30015.233488674603
880,-277.3542460107627
881,-15800.10983140735
882,2005.3764965281584
883,-8279.128645504712
884,590.8415317628658
885,920.8995275387442
886,369.79810954322306
887,-2105.891130453416
888,-357.9269416495724
889,25.38022203132215
890,-3169.893029211626
891,5191.792046600304
892,14154.677142965515
893,93944.0016608713
894,6874.066181113145
895,-2074.3361501155905
896,12076.648075009212
897,-210979.07536713834
898,29283.28731316836
899,-31535.652159817975
900,-92.30946101783107
901,33033.37827525866
902,-322.3732123096825
903,-15622.384667621389
904,-3862.2732274655477
905,4033.249719311992
906,-1121.0890240971507
907,1585.5134873601019
908,-8162.703203490373
909,-5966.667512405031
910,2893.0269747014668
911,-1646.7681725007324
912,9048.997388474998
913,5340.370610186811
914,12855.40166409266
915,533.9836249186217
916,-42705.27528513658
917,372.09341850010156
918,-4373.015396207124
919,-3460.2141460134
920,10093.429966412026
921,5046.249580533588
922,-1629.7881386000408
923,-620.7821114603096
924,1157.5780631934385
925,-8572.475099574205
926,163.8403894892375
927,-804.2793723036602
928,-1299.844182589788
929,817.4946808848752
930,-38889.276319962635
931,-1129.6705728126365
932,4316.9724072542895
933,729.8639428107697
934,-1188.8438448729612
935,540.3267493172609
936,-1130.1746444997234
937,-421.00149576745366
938,1347.6712519276527
939,545.5340770853212
940,-379.78328456779724
941,-2678.5112643795355
942,487.4998799345188
943,6533.663079383581
944,-276.7809581777725
945,96.16086524725485
946,66.0379838221115
947,2979.0412710248806
948,2030.8968818085505
949,280.69114159389875
950,-1252.5899976915443
951,7012.748224753219
952,-4579.119210334153
953,7303.654630608263
954,-553.1999072158395
955,1475.6789525016645
956,7493.978459221091
957,2771.6880402833126
958,-4214.803196809388
959,-88.08475001262099
960,245.63924222930055
961,-1425.0510230589655
962,-4381.722603745215
963,-549.8355659708468
964,-2070.6789696391825
965,-684.6234633193939
966,2902.4618222639406
967,62.421750572442726
968,-1146.7799427703385
969,6486.885307240547
970,906.6189155950519
971,725.641918493456
972,4053.98876680595
973,-367.84433102496877
974,6436.4146839061
975,5954.502877835754
976,6430.475666874042
977,7369.987790279003
978,-2351.869161208074
979,3563.209399008171
980,-3492.6913508435873
981,1670.5899172162574
982,-7552.5332211386785
983,325.62307560402576
984,700.4343513009699
985,-349.29098027384873
986,5309.571591935279
987,-1089.3880428385
988,3385.0661401428533
989,413.138422175687
990,-618.5403574988782
991,-549.4595860414494
992,-6482.184780061185
993,5897.377311798565
994,1670.908019544679
995,197.3014445698459
996,487.3545722784524
997,4139.952773260478
998,-1704.7821055922561
999,5020.8818892533745
1000,529.955076070189
1001,229.03381125202282
1002,-13492.970985061851
1003,-234.93974793114091
1004,-491.4651358789787
1005,-573.2031439261299
1006,118.56651688753756
1007,518.0087916499808
1008,-137.59527025519316
1009,-284.0107171579901
1010,-1926.7701407501952
1011,-449.9480092522773
1012,241.3003719928176
1013,-318.24847439245303
1014,-14.964700952328343
1015,1268.4954098766475
1016,282.7356656874798
1017,256.2054135784765
1018,2571.739462496189
1019,-1088.2424053495774
1020,-604.4308339356886
1021,420.53053094077876
1022,-113.58619083216769
1023,-135.3297613503925
1024,913.372871325023
1025,-706.6480426769067
1026,644.3601546028691
1027,86.71448936340994
1028,431.97726895971294
1029,1492.4199375434584
1030,-683.7836578658041
1031,3.9777949175972225
1032,-337.622902034044
1033,-2619.020076067208
1034,180.0773199831703
1035,-1665.7808587367217
1036,183.38742978915576
1037,77.02684226813405
1038,-171.06712710760547
1039,-268.81179103678005
1040,-56.365498650911775
1041,-1024.7212881393964
1042,892.6302903247565
1043,6.861241483412556
1044,-145.171922760281
1045,-2086.4832475033486
1046,-198.74731396956923
1047,1923.2737409734757
1048,-431.8563871736044
1049,984.7304389322927
1050,526.8189802667721
1051,-9876.990869533207
1052,-749.2093725642873
1053,877.8413844817783
1054,10380.339834611645
1055,23577.300213731083
1056,4465.293195373076
1057,-106.10996266808672
1058,355.9350009510211
1059,1162.6856468455978
1060,787.2397309253328
1061,13478.975844123852
1062,-289.9920630838357
1063,-3809.7010775968392
1064,8977.86795375097
1065,-2141.2881526052624
1066,291.12274420891674
1067,-1431.4368758445366
1068,140.62991538261898
1069,733.5409274754676
1070,38.00145132469177
1071,150.34426665246855
1072,-1202.1665880315027
1073,1861.5608796170243
1074,464.9483708951078
1075,319.9805829681262
1076,4811.010491922289
1077,725.7182267059242
1078,-16209.180241268843
1079,1895.291278931698
1080,-385.38168504525015
1081,6653.2574995034765
1082,-545.9005955113355
1083,10319.976714418457
1084,-30.046170746612773
1085,-3651.2617431066274
1086,409.1272134645334
1087,597.9750570570594
1088,101.30517143257292
1089,228.54419004130324
1090,-1731.014864376345
1091,-318.9724259961445
1092,-33.98122511922347
1093,1190.5459244573753
1094,-348.13400684206766
1095,556.0230338633554
1096,-286.53068480492607
1097,47.85594722816583
1098,276.10694209859815
1099,268.94935709866013
1100,-31.02991734729784
1101,24.67858979211198
1102,212.60532798513265
1103,-65.6348429498905
1104,458.53759928044354
1105,-2260.321358985479
1106,-1158.5250191630653
1107,-200.73738799324684
1108,-951.3892431445418
1109,1166.6873478001553
1110,536.8347006271897
1111,-347.9998471342922
1112,-114.84961564797075
1113,16.40418252617438
1114,-811.6204040100134
1115,-99.40349410781937
1116,-844.7011356909715
1117,1343.0876459278647
1118,687.6830549115455
1119,899.7680831895531
1120,-2041.3510656333242
1121,121.1893559994592
1122,-2538.305531094032
1123,-1591.6996429588494
1124,1667.4123796365068
1125,92.3958946245385
1126,2482.9955388049125
1127,1334.5206043545752
1128,-1506.6109128425821
1129,-660.0672892813213
1130,2421.630998514741
1131,-347.992788223497
1132,-1325.5637610517902
1133,3593.020178009498
1134,-11924.490962414246
1135,-5874.682524406133
1136,-8055.413898340259
1137,-3892.222143800094
1138,-892.0596549960986
1139,-422.29356190227713
1140,-1157.7423652008667
1141,-83.4843255294947
1142,850.0654792895264
1143,-134.60043013712414
1144,810.5208081256635
1145,1783.2617421487068
1146,-404.0740815438021
1147,886.6908562970793
1148,627.7613015820359
1149,-4687.601118719354
1150,1086.2313599755844
1151,551.507555386617
1152,-1663.7355800955793
1153,-613.5852911806619
1154,-287.0204420946112
1155,196.1594264550322
1156,-9966.447569951997
1157,-1695.3879615476098
1158,-737.798167120553
1159,-1658.785779465958
1160,-302.7279744070933
1161,-530.2106198740352
1162,2580.8151242517715
1163,-444.25325920355374
1164,-2599.246084779692
1165,2269.304363846825
1166,8519.094771780752
1167,11624.681093959922
1168,15478.736938596376
1169,1881.5003780529682
1170,2595.9158919980146
1171,11433.65245570731
1172,-5474.9971707736695
1173,5748.1312186145005
1174,-270.9329823884002
1175,-3197.5187948541893
1176,-5098.6551507283075
1177,3967.323688528928
1178,-36126.71048405956
1179,-16125.31245178341
1180,1020.7574046385188
1181,-6564.091791315445
1182,1062.024121477668
1183,-7585.671057141944
1184,4322.062140527002
1185,-112.56543802615323
1186,-5951.350793471785
1187,-6400.36353109523
1188,-1749.3185734350802
1189,18857.521511641666
1190,17682.499687801093
1191,3888.9622485856626
1192,-9832.66858138229
1193,5865.839798009237
1194,85498.46954617916
1195,2049.675130082684
1196,-29488.284421674984
1197,-12462.965850165978
1198,4839.553332224997
1199,-37691.69666665892
1200,6384.710275082217
1201,-6331.715034602596
1202,20177.465241519338
1203,14918.22370351193
1204,-1938.4099641888395
1205,884.9315784159076
1206,-822.6985020792821
1207,-1050.39475083696
1208,-6558.384404509174
1209,21.668212604557695
1210,-706.0348925415434
1211,5187.587860994552
1212,-14308.87714427614
1213,-2113.7201078633557
1214,-2687.4008106233814
1215,104.61408165297155
1216,-7321.086947983693
1217,2997.6606527592457
1218,-536.8820161959801
1219,1561.939700403308
1220,-7460.090753365332
1221,-5507.594315590651
1222,-4060.8080009631003
1223,-35004.68289856354
1224,2205.3145148560757
1225,-4356.751406149061
1226,-7177.4169332317215
1227,3877.239689792298
1228,4736.008152715458
1229,-3084.899889301177
1230,10154.097881632639
1231,3215.2717032172395
1232,-1644.8198425728351
1233,65.94724923315971
1234,-4293.690618235501
1235,-3831.059583399993
1236,-2192.8090636489155
1237,1163.7339626310454
1238,21396.752345811296
1239,952.2034778490236
1240,5157.477155171796
1241,55.08288048666682
1242,3880.655883985456
1243,955.6141616160522
1244,1176.5511732251978
1245,-460.0850229501161
1246,4014.20302973901
1247,19520.594832769042
1248,-21363.856537636464
1249,1217.9396656771605
1250,687.1468276322056
1251,-1213.9979112911392
1252,-873.9695303174323
1253,7359.502399893492
1254,980.9517369727542
1255,227.95000748779614
1256,-270.262614231996
1257,1689.6400336849877
1258,-2126.1954933485317
1259,-7244.76822523815
1260,-155.20847899728972
1261,-15999.665227173393
1262,-1217.5231475978185
1263,-1260.236907883569
1264,-229.0282611356444
1265,322.8559705416328
1266,-854.5478418092371
1267,-3568.0820686903216
1268,528.3035935474632
1269,811.454904962915
1270,635.176534477616
1271,367.3928166660951
1272,-1198.7982975915704
1273,334.20779703435903
1274,973.2228488231805
1275,-225.907349789739
1276,321.3312663266522
1277,805.6239588209228
1278,1834.1953508827985
1279,-247.38708980316102
1280,-2044.954777947532
1281,187.10350894186027
1282,-149.24230143699847
1283,-203.2746932055619
