,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,-9.76737378519097,-18.093254534200874,0.0,3.2735449423892504,0.0,-8.920493401060758,-2.7281013448489766,-3.997886798724437,0.0,-6.317696314053078,0.0,-14.902092586487559,-16.175881116020328,0.0,0.12132833241107477,0.0,-8.907689821579456,0.0,-4.690810345327723,0.0,-7.241538870671782,0.0,-9.588840292511192,-9.508374401524788,0.0,1.0286123409101844,0.0,-11.922415060814462,0.0,-4.658911607573701,0.0,-2.8303486591060967,0.0,-7.764362026406912,-11.1315208147166,0.0,3.355238057876342,0.0,-14.44874451522038,0.0,1.046729330393692,-0.9591869034361267,-6.645549239394644,0.0,-7.764362026406912,-11.1315208147166,0.0,3.355238057876342,0.0,-14.44874451522038,0.0,1.046729330393692,-0.9591869034361267,-6.645549239394644,0.0
1,-6.954796596424373,-4.343623367787686,0.0,0.10202741914828728,0.0,-12.917607681928933,0.0,-2.2689250970628905,0.0,-5.468535183787004,0.0,-5.552881549313016,-4.425874791795836,0.0,-1.7856912912509681,0.0,-9.570232044337645,0.0,-4.134648903486449,-0.9084749752300336,-2.059242674731143,0.0,-3.51333629286108,0.39429683877125754,0.0,-3.3619215240212608,-5.235230152905412,-6.996880319902754,-0.03908338854357041,-1.7173387339465496,0.0,-4.863197617782911,0.0,-4.16842267400539,2.10592944918897,0.0,-5.105366521976418,-4.631976773077673,-3.111055433851684,0.0,-6.190737490103482,0.0,-5.977258746955227,0.0,-4.16842267400539,2.10592944918897,0.0,-5.105366521976418,-4.631976773077673,-3.111055433851684,0.0,-6.190737490103482,0.0,-5.977258746955227,0.0
2,-0.6341028163511009,3.437657388091564,0.0,-6.6965158343838205,-6.259114173739588,-1.91232392989793,0.0,-6.985933872985717,0.0,-3.6637374806237855,0.0,-1.032928945307443,0.6316863124297356,0.0,-5.9505123272614036,-4.834047914638262,-1.925156539862094,0.0,-6.503248661370087,0.0,-2.130968518243348,0.0,0.0,1.192604370730077,-0.38461694644853495,-10.920595452988335,-0.9328720539383273,-4.070066067072409,0.04856046698971106,-3.90476699198814,-0.5971769324796927,-2.148028187274509,0.0,0.2931138313302384,3.455295221302679,-0.6807364121885318,-13.683535737647201,0.0,2.362018659590781,-3.656557907986846,-6.921945236185767,-0.479497762351766,1.9853193721722118,0.0,0.2931138313302384,3.455295221302679,-0.6807364121885318,-13.683535737647201,0.0,2.362018659590781,-3.656557907986846,-6.921945236185767,-0.479497762351766,1.9853193721722118,0.0
3,1.7009002188245415,-0.16622818540836803,-1.1636905244315265,-12.121630948545858,0.0,-1.0357601959063434,-2.4003743255624155,-5.460489804563373,0.0,2.522464764110266,0.0,0.0,-0.9661532143075746,-1.59526695060066,-8.62718549606436,0.0,-3.149176153747879,-2.7500924005745997,-2.249371111152554,0.0,-0.4562057083558724,0.0,0.0,-3.177150219049496,-5.504701582720806,-6.589697701733188,-0.38854212677454925,-1.4881663223691888,-0.07269429741025846,-5.262751432563961,0.0,2.1659364611440246,0.0,0.0,-4.627951056093149,-5.489803509384128,-2.6246399109927765,0.0,-6.134635495634111,0.0,-3.9488127914600657,0.0,-0.12465347019152695,0.0,0.0,-4.627951056093149,-5.489803509384128,-2.6246399109927765,0.0,-6.134635495634111,0.0,-3.9488127914600657,0.0,-0.12465347019152695,0.0
4,0.0,-6.866774368985373,-5.787528378221651,-2.122465659463524,0.0,-6.938209409917961,0.0,-1.6988727117752678,0.0,0.06190615715890857,0.0,0.0,-5.935437681006439,-4.701689986581492,-1.9484387705952955,0.0,-6.433421257544758,0.0,-1.7495081799164147,0.0,1.963629614315332,0.0,-0.23364083441630434,-10.922831357136698,-0.755534045603623,-4.066640185762793,0.0,-3.908253365031289,-0.4093992781474043,-0.957907294350191,0.16296046815753584,2.4168449300260963,0.0,-1.7613901289432299,-12.929056432442332,-0.24751754030907236,3.077381492984399,-4.872855311876201,-5.5660731554104,-1.832041370208426,1.6373386230604137,0.0,2.180985432837357,0.0,-1.7613901289432299,-12.929056432442332,-0.24751754030907236,3.077381492984399,-4.872855311876201,-5.5660731554104,-1.832041370208426,1.6373386230604137,0.0,2.180985432837357,0.0
5,-2.6229050280831334,-11.217669869858193,0.0,-0.18098276894225052,-4.073814364649797,-4.504311909894954,-0.014256679736979194,1.589696824857434,0.0,1.6173565046253557,0.0,-1.7883366618793417,-8.363484141589739,0.0,-2.9657525052774414,-2.9492177208110704,-2.076953511776214,0.0,0.3484813349154958,0.0,1.9710634433260044,0.0,-5.435561253491716,-6.311970344317075,-0.4662685629085228,-1.3528723118799046,-0.16136817777709922,-5.052408164521083,0.0,2.679652337750582,0.0,2.159861839430466,0.0,-5.422797880657981,-2.497627507456013,0.0,-5.940946935560154,0.0,-3.817914792966226,0.0,1.4537949768564484,0.0,1.198816185106466,0.0,-5.422797880657981,-2.497627507456013,0.0,-5.940946935560154,0.0,-3.817914792966226,0.0,1.4537949768564484,0.0,1.198816185106466,0.0
6,-5.38508147952057,-2.138223341983636,0.0,-6.660520132390779,0.0,-1.6280146744511281,0.0,1.296712272758338,0.0,2.3726341647420934,0.0,-4.399720235220705,-1.972806710242514,0.0,-6.229687963339403,0.0,-1.6918755860371615,0.0,2.48045515668891,0.0,-0.543830239868015,0.0,-0.7906184548291506,-3.8613517698868005,0.0,-3.700609163751256,-0.46300337400659863,-0.9149896092889076,0.2282895688157094,3.048857242297931,0.0,1.230037805088413,0.0,-0.06087613306018369,2.7733732283041768,-4.489480191681539,-5.500268150361798,-1.5560847431837832,1.464946292912428,0.0,1.9094695801079808,0.0,1.3096014076421802,0.0,-0.06087613306018369,2.7733732283041768,-4.489480191681539,-5.500268150361798,-1.5560847431837832,1.464946292912428,0.0,1.9094695801079808,0.0,1.3096014076421802,0.0
7,0.0,-0.18960529724947328,-3.863538132439581,-4.32421203411506,0.0,1.5099334116056795,0.0,2.110195698790207,0.0,1.233919839339448,0.0,0.0,-2.698020670540524,-3.184935681638068,-1.8305048745466568,0.0,0.3358862843865662,0.0,1.3507563868438321,0.0,0.6594684714524846,0.0,-1.9336453078935723,0.1796798943324962,-1.6614920319761861,-4.146722292386862,0.0,2.5992506778284685,0.0,2.3247098719768378,0.0,0.7567676938866175,0.0,2.4617953998335107,-6.838536050094879,-0.3833686283265525,-3.970399558517679,0.8677588171691397,0.8476512776081968,0.2765265320628707,1.7734870383955936,0.0,0.24585209228416005,0.0,2.4617953998335107,-6.838536050094879,-0.3833686283265525,-3.970399558517679,0.8677588171691397,0.8476512776081968,0.2765265320628707,1.7734870383955936,0.0,0.24585209228416005,0.0
8,0.0,-6.443723447073868,-0.1704221596702915,-2.432792528267358,1.8385991500583732,0.02029571155230947,0.6681173930713324,2.326800623816405,0.0,0.29745505656886273,0.0,-0.8130564206211943,-5.708228407507265,0.0,-1.6596629996231904,0.0,2.3899488903217136,0.08690346557287398,-0.050191329041560095,0.16019174683128412,1.3220859375961513,0.0,0.4346413820071948,-3.635136003309869,-0.9609565740228199,-0.9090529649624646,0.7334803814907254,2.7687506008776896,0.0,1.4841016792486617,0.0,1.3133902098584116,0.0,-4.358749729767686,-5.621492137281292,-1.4187027334494395,1.3945989076881826,0.0,1.90631219590931,0.0,1.0624388760561487,0.0,3.541055553522021,0.0,-4.358749729767686,-5.621492137281292,-1.4187027334494395,1.3945989076881826,0.0,1.90631219590931,0.0,1.0624388760561487,0.0,3.541055553522021,0.0
9,-3.8135104330104586,-4.342818625956335,0.0,1.5082363997571235,0.0,2.107866527237112,0.0,1.2140178899364251,0.0,3.1251470503034007,0.0,-3.1583196026449656,-1.8650142563903849,0.0,0.3379705502217778,0.0,1.3590674368507027,0.0,1.066791966640901,0.0,6.686943708933013,0.0,-2.006700282837004,-4.024135041913102,0.0,2.6265013828880246,0.0,2.3484833569137553,0.0,1.295999381625057,0.0,4.11780225548517,0.0,-0.6801347141749403,-4.036782015012186,1.1834578424914088,0.5609618478578327,0.5787011546060761,1.6515486094408338,0.0,1.4733364138228122,1.4202303328794574,7.345072411120013,0.0,-0.6801347141749403,-4.036782015012186,1.1834578424914088,0.5609618478578327,0.5787011546060761,1.6515486094408338,0.0,1.4733364138228122,1.4202303328794574,7.345072411120013,0.0
