,0,1,2,3,4,5,6,7,8,9
16,13.510900606060687,1.856335674330877,13.177083333333357,1.8111770250058636,13.59965984848479,1.7624106895044134,13.233901515151558,1.8981440070467792,9.56311227272721,1.3716396004455327
17,14.061318030302985,1.865913615653506,13.97253787878789,1.8285614589883274,13.732235606060641,1.7692596870835344,14.545454545454533,1.880029411696257,10.510859242424218,1.358551202113049
18,14.139432575757525,1.8332010790492557,12.869318181818201,1.7416000809434262,12.04662954545455,1.7028381966636208,10.932765151515156,1.8227968772132874,7.900267878787943,1.317193299051528
19,10.108863636363594,1.688521426540676,6.979166666666643,1.6590082093336258,6.991014242424285,1.6310547976832468,4.526515151515156,1.7448594437105198,3.270960151515183,1.2608737889856607
20,3.257537878787886,1.5440422559153775,0.42613636363633134,1.4978246967899982,0.40957484848483716,1.3973368098172791,-2.504734848484844,1.6970907060818587,-1.8099684848484543,1.2263512231638298
21,-3.072954545454465,1.4903578389273657,-6.358901515151558,1.6522420514221283,-7.095160000000007,1.433528662455944,-10.350378787878824,1.8978420964173717,-7.479399242424236,1.3714190174145409
22,-10.39776515151516,1.662893590529517,-12.552083333333357,1.8228057325552725,-11.180159242424281,1.5568369468698358,-13.456439393939377,1.9366333705643592,-9.723867878787829,1.3994505744292756
23,-12.702433484848541,1.7239171608621622,-16.09375,1.9411164928041706,-15.147962272727256,1.794904070448947,-18.678977272727266,2.2340855625109426,-13.497804393939319,1.6143960001036175
24,-16.622888030303073,2.0545815778789818,-17.608901515151558,2.0949080151505814,-15.259241666666696,2.0130992134338985,-17.987689393939377,2.4058290256416464,-12.998249090909084,1.7384995687979414
25,-17.017000000000024,2.2700302714501808,-17.552083333333357,2.269368967656788,-15.55280227272732,2.1287999205426895,-16.84185606060609,2.4038355252466874,-12.170261363636286,1.7370599547615073
26,-16.060560606060648,2.2934800487294447,-14.569128787878824,2.082434809680785,-14.094468939393963,1.8994746625706846,-13.115530303030312,1.8936230796461568,-9.477548181818065,1.368370075807167
27,-13.158098484848466,1.8483221144807778,-12.442006818181852,1.7861057104589209,-13.535756818181852,1.7940267115872364,-12.608901515151558,1.930468278361582,-9.111459545454537,1.3949990518202946
28,-13.83282484848479,2.0015942748395164,-12.18159015151521,1.7280122352200895,-14.514667575757514,1.7891047636508781,-12.765151515151558,1.5295861891779643,-9.224374545454594,1.105313325519748
29,-14.741915757575654,1.7627398985541307,-13.142764393939359,1.6334744218780515,-14.85557666666665,1.8106147562087607,-12.703598484848442,1.6612445160006244,-9.179909090909106,1.2004550313687095
30,-14.048295454545467,1.799984396454408,-12.18871287878784,1.5133003921347399,-13.48247060606063,1.7113089303546725,-11.197916666666643,1.5912692368329469,-8.091879999999918,1.1498893499330514
31,-11.846590909090935,1.6980130509748714,-10.398940151515106,1.4119308227091543,-11.081902424242429,1.4967425397570102,-9.569128787878824,1.4391889556992201,-6.914886818181856,1.0399925407681645
32,-9.384469696969688,1.521873700722374,-7.302349242424171,1.3354028533982107,-8.042129696969695,1.3124644556179088,-7.741477272727266,1.3621618448367014,-5.594193333333379,0.9843327788647684
33,-7.154356060606091,1.3915641561278569,-4.02463121212115,1.225013403273121,-5.165719696969688,1.0255327682125452,-4.223484848484844,1.0399357174785389,-3.0520089393939287,0.7514867181335327
34,-0.49715909090906507,1.0741717330995462,1.6193081818181554,1.0642035889800256,-0.6534090909090651,0.8606219822204123,-2.135416666666643,0.9786426708828546,-1.5431184848484492,0.707195180916815
35,1.8181818181817988,1.0436001339926233,5.743361212121201,1.040010881507179,1.9412878787878896,0.8090358446533036,2.2253787878788245,1.0561612083076544,1.6081127272727258,0.7632108487025644
36,5.733901515151558,1.082352809071878,8.733463030302957,1.232376862311516,5.658143939393909,1.0021364703299094,7.267992424242422,1.4770651077879497,5.252027424242556,1.0673650006298383
37,9.77746212121211,1.3922831429729412,11.65959939393943,1.5641437622758856,9.228219696969688,1.5785692290648559,10.78125,1.8435814637917045,7.7907993939394515,1.3322166770739028
38,10.838068181818201,1.4873888770216093,10.284115454545528,1.6286423070351557,9.067234848484844,1.764591068037208,9.303977272727266,1.8825176428442405,6.72325742424249,1.36035175678261
39,9.21875,1.463936745714973,8.607979090909126,1.4666426824780625,10.052083333333357,1.6665897236027174,11.434659090909065,1.8256991259661923,8.26295166666668,1.3192936020532815
40,6.638257575757578,1.3751584713337557,5.662903333333418,1.1639155967384018,9.322916666666643,1.5341750818658806,10.790719696969688,1.6110785184988952,7.7976110606060445,1.1642027186787969
41,5.539772727272734,1.048206912989042,4.900568181818201,1.0162754195127348,9.237689393939377,1.3622921878823533,8.56060606060609,1.4436682698414853,6.186081818181819,1.0432283219311271
42,3.9251893939393767,0.8457038519276646,2.608901515151558,0.920568525490616,7.286931818181799,1.2947129555993073,5.3125,1.4749927773320852,3.838917272727329,1.0658639865909112
43,1.429924242424292,0.8903338385169153,-0.08049242424242209,0.9346979475205738,3.59375,1.3369609151491166,1.7234848484848442,1.4823067637780478,1.2454181818181809,1.0711489767242561
44,0.3598484848484418,0.8871736537691755,-0.29829545454546746,1.1010199652335897,-0.13731060606062329,1.1813605429495333,0.17045454545453254,1.4274204197614893,0.12315924242436438,1.0314829657219005
45,0.8096590909090651,1.2548524101586573,1.3210227272727337,1.39373158550634,0.6865530303029743,1.3710087169159444,2.2253787878788245,1.4377077194514356,1.6080880303029943,1.0389175969028603
46,5.108901515151558,1.7536902134269388,7.2774621212121104,2.1996966650855363,4.365530303030312,1.8767166728202003,8.56060606060609,2.3254814884003188,6.186050909091065,1.6804402635434812
47,11.145833333333357,2.620498033424528,15.719696969697026,2.9127424038095806,11.33996212121211,2.537830378891543,16.84185606060609,2.8730258448481263,12.170273636363689,2.0761100231057688
48,17.846818939393927,2.8491212380267865,20.397727272727266,3.013231089059447,17.1875,2.6537254045449528,19.356060606060623,2.906145859237848,13.98708681818185,2.1000434476146976
49,19.182046212121193,2.8332364831533488,23.5369318181818,3.021843364440797,19.867424242424292,2.686028090103759,22.267992424242422,2.885032352254255,16.091318181818153,2.0847859211673962
50,23.23034166666659,2.8531318816411684,23.977272727272734,2.995649393579996,22.50946969696969,2.710435717160528,20.482954545454533,2.7625733882028567,14.801435909091012,1.9962952343414662
51,20.758750757575726,2.663607173270879,21.022727272727266,2.727604146529567,19.649621212121176,2.511244726720066,16.950757575757578,2.4887336531418933,12.249001515151434,1.7984130497105608
52,15.507803787878771,2.45162407514586,11.912878787878824,2.305785847153609,12.62310606060609,2.2077026069241836,7.320075757575708,2.1273155225881815,5.289688333333373,1.5372452711364744
53,0.7208719696969723,2.5178863663951545,-2.140151515151558,2.5553815408300338,-1.6335227272727337,2.6158556536284325,-6.1600378787878896,2.840528383581809,-4.451356666666584,2.0526324851983255
54,-9.514667575757514,3.005297836866225,-12.159090909090935,3.2001324586802924,-12.211174242424292,3.5103199758205275,-15.071022727272734,3.505780811185203,-10.890639696969657,2.5333563158545327
55,-18.463531212121183,3.6008675885022075,-21.29261363636367,4.075422470241633,-21.131628787878824,4.079735371623917,-22.575757575757578,4.254060029004281,-16.31372772727275,3.074078487202809
56,-26.100841818181806,4.1504517444246485,-30.729166666666643,4.723141018384424,-30.472309848484826,4.558519754619053,-32.39109848484844,4.792328189753471,-23.40650742424252,3.463042736037026
57,-33.084743333333364,4.477378635854913,-36.089015151515156,4.827360802676228,-35.226097727272716,4.708731657600959,-33.94886363636367,4.632293709977366,-24.532205606060558,3.3473994942363867
58,-36.65481909090907,4.151435555060233,-40.45454545454547,4.569292959054076,-39.62003712121209,4.402328285476621,-39.124053030302974,4.3652950948928835,-28.27192969696963,3.154460984765666
59,-34.124053030302974,4.086669204370525,-39.067234848484844,4.616081276722257,-35.746931060606,4.344547972419813,-35.78125,4.444596598168899,-25.85630878787878,3.211764654738444
60,-32.215909090909065,4.20981702700087,-35.743371212121176,4.688093970632345,-30.16454469696967,4.41921718098522,-32.102272727272734,4.549855823707926,-23.197813939393974,3.287828990821149
61,-27.31060606060609,4.0501799840121375,-28.821022727272734,4.349480991052717,-24.018711363636314,3.9732218040374483,-25.340909090909065,4.1186990130279435,-18.3119151515152,2.9762670210579625
62,-22.30113636363633,3.5390544470426324,-22.66571969696969,3.7745002850522487,-20.73625848484845,3.717085122484768,-21.94128787878789,3.9415645425881882,-15.855270757575752,2.848264842682629
63,-18.4943181818182,2.787286547251216,-19.15246212121211,2.797350728851606,-16.588531212121183,2.620198857853814,-19.124053030302974,2.6680477548788457,-13.819478787878765,1.9279912715986582
64,-20.445075757575708,2.6527367991993565,-18.106060606060623,2.3325334218947855,-18.60557666666665,2.449853084637934,-19.01988636363633,2.428716426716993,-13.744202424242431,1.755047329763681
65,-18.91571969696969,2.358430264169457,-17.135416666666643,2.0871035960044115,-19.98815242424243,2.392903959836266,-18.854166666666643,2.293146904860813,-13.624464848484834,1.657081338813672
66,-17.45738636363633,2.259932021714059,-15.194128787878824,2.031943222459112,-17.22300090909087,2.250480405198388,-15.838068181818201,2.199513205675781,-11.444942424242441,1.5894186642914132
67,-19.436553030302974,2.889853942840436,-17.97821969696969,2.8362091804900196,-19.67803030303031,2.881516599505049,-17.552083333333357,2.873239332419706,-12.68351393939394,2.076267222311674
68,-19.7869318181818,3.0816544480841284,-17.27746212121211,2.99980360496957,-16.467803030302974,2.96593086024752,-12.561553030302974,2.7456471466909638,-9.077231363636287,1.9840648391237015
69,-14.862689393939377,2.83363557525436,-13.385416666666643,2.8530847042360055,-12.68939393939391,2.7609894995325366,-10.913825757575708,2.6959254341099625,-7.886545909090934,1.9481354626872174
70,-14.375,2.7832124077795752,-16.055871212121176,2.75733022393818,-12.443181818181799,2.5229704018795642,-13.480113636363669,2.498766482877184,-9.740986969696976,1.8056617764117437
71,-18.110795454545467,2.6077410043294478,-19.692234848484844,2.70090532820796,-15.899621212121176,2.427659464423833,-16.55303030303031,2.4637021439557647,-11.96154242424246,1.780323422322598
72,-19.266098484848442,2.3781684226495825,-20.8380681818182,2.484783885085082,-17.419507575757578,2.164015764815936,-18.4943181818182,2.3040700995760375,-13.364379242424285,1.6649707568687457
73,-11.761363636363669,2.1967851934020346,-13.52746212121211,2.371834150308627,-11.96496212121211,2.157067682426828,-13.854166666666643,2.3458513307345568,-10.011300151515208,1.6951625452201988
74,-8.645833333333357,2.2088246308840365,-10.075757575757578,2.400189924475503,-9.071969696969688,2.1540573802278455,-10.449810606060623,2.312273134951802,-7.551239242424224,1.6708987651766916
75,-5.572916666666643,2.1277555663186503,-5.113636363636331,2.034864473272551,-4.474431818181799,1.9926096670256235,-3.8162878787878896,1.9172032389127454,-2.757722121212147,1.3854137088324172
76,1.8560606060606233,1.5001829261738289,0.8522727272727337,1.4955598885251267,1.3589015151515582,1.5326592646402537,0.7149621212121104,1.534716833587721,0.5166519696969374,1.1090218656927353
77,5.5066287878788245,0.870357370554957,5.028409090909065,0.8032089566851042,6.1079545454545325,0.8358068490045862,4.914772727272734,0.8173034268427641,3.551523030303052,0.5906021263886356
78,1.9318181818182012,0.7398482191616698,0.9517045454545325,0.6498420421549118,1.482007575757578,0.6478020291788723,-0.3125,0.721646830331342,-0.22582954545448786,0.5214784018855989
79,-1.8323863636363313,0.8026360077584441,-2.997159090909065,0.7828341377265574,-0.7907196969696884,0.7706983725199883,-1.9365530303029743,0.9062277355486786,-1.3994228787878882,0.654861026295777
80,-3.4232954545454675,0.9648808029197053,-3.8731060606060908,0.898931154802402,-2.604166666666643,0.8617091235656982,-4.119318181818201,0.9117503713568871,-2.9767330303029738,0.6588518010055319
81,-5.440340909090935,0.9131744224552318,-5.0378787878788245,0.9039806653841826,-3.8873106060606233,0.8447585417157101,-5.018939393939377,0.9202090020413931,-3.626810454545506,0.6649643961898017
82,-5.686553030302974,0.9203230124874906,-6.306818181818201,0.9277732327932312,-5.336174242424292,0.847734127439993,-6.306818181818201,0.9204720817633661,-4.5574568181818265,0.6651544777374276
83,-5.3267045454545325,0.7967623178311726,-5.397727272727266,0.7741255730774962,-4.663825757575708,0.6981935072411652,-4.7774621212121104,0.6899959388729451,-3.4523148484848676,0.4986069733180856
84,-4.630681818181799,0.625116208204787,-4.502840909090935,0.6237849759981333,-3.849431818181799,0.6864426504790434,-3.8873106060606233,0.7137413067019184,-2.8090578787878684,0.5157653992255088
85,-3.3191287878788245,0.6232024771126466,-3.096590909090935,0.6714889939591449,-2.4100378787878896,0.745769750433173,-1.898674242424292,0.7730196639325848,-1.3720233333333454,0.5586010986201486
86,-2.1164772727272663,0.7860749765777135,-2.504734848484844,0.8279580858607208,-1.2642045454545325,0.8449973562235527,-1.799242424242422,0.8661745000072503,-1.3001860606060234,0.6259180379275769
87,-2.547348484848442,0.8865730376190435,-3.2717803030303116,0.9126705093721863,-2.7272727272727337,1.0115710972100498,-2.5,0.8946653767547039,-1.8065660606060518,0.6465065398505037
88,-3.6079545454545325,0.9644206446110879,-3.858901515151558,0.9118477375568814,-3.830492424242422,1.0199931888850537,-4.644886363636331,1.0054249800436967,-3.356506363636349,0.726543788468924
89,-5.762310606060623,1.053023490276632,-5.4829545454545325,0.8645236918922322,-6.8371212121211755,1.08567339711656,-6.903409090909065,1.010900685666496,-4.988563787878739,0.7305005135682797
90,-7.907196969697026,1.0929195489585992,-7.708333333333357,0.9721805095669314,-9.83901515151512,1.2706964316813059,-9.928977272727266,1.2584297369708655,-7.174905151515176,0.9093692809607423
91,-10.833333333333357,1.2727336140264103,-9.739583333333357,1.1956211537028851,-11.979166666666679,1.449799163207223,-10.961174242424256,1.4033400792748612,-7.92078666666665,1.0140837777773053
92,-10.553977272727266,1.322881756442701,-8.693181818181799,1.1815654777902853,-11.221590909090935,1.3901192610410644,-9.895833333333321,1.3440472715577447,-7.150947575757591,0.971238000123409
93,-9.354887121212059,1.2350878174402578,-7.375720454545416,1.1502874896454338,-8.835227272727266,1.2834370821359546,-8.153409090909065,1.2118800067772577,-5.891823333333299,0.8757306733275518
94,-6.580265909090848,1.020846532807717,-4.908864393939396,0.8939159370040535,-5.823863636363633,0.968545866255864,-4.763257575757613,0.9303185688046915,-3.4420142424242073,0.6722681863448214
95,-2.877614393939396,0.8155474863120079,-3.6730689393939286,0.732188211752849,-3.1344696969696884,0.7945205555699238,-3.513257575757578,0.8255566460434113,-2.538734696969698,0.5965653270807476
96,-0.7362878787878202,0.6426170584750744,-0.7942810606060391,0.7589662176113569,0.871212121212146,0.8048551663765197,0.6534090909090651,0.8716916499798699,0.47218060606066814,0.6299030000572376
97,3.0894696969697577,0.8497218309785293,3.457612878787941,0.9943057661313579,5.56344696969699,1.0465270560918296,5.4024621212121104,1.1825827946134269,3.9039419696970157,0.8545601002776784
98,6.891553030303044,1.0919597307949904,6.478446212121298,1.2170403378010088,7.703598484848477,1.1652992158225688,8.47064393939391,1.462971642887367,6.121086818181816,1.0571759730079189
99,9.998819848484857,1.4376890802561537,10.513743333333352,1.4686774850929973,10.50189393939391,1.3225461645772585,11.122159090909065,1.5228173735215835,8.03711803030307,1.1004209757238177
100,11.41927439393939,1.4895889717337887,12.166205454545462,1.521246870757452,11.837121212121176,1.4263627129320842,13.186553030302974,1.5931244721231566,9.5288875757576,1.15122611461231
101,11.902228939393922,1.5179778782320363,12.109387272727261,1.4905427524053165,10.596590909090935,1.3217648208874138,11.212121212121176,1.4393123232443246,8.10211090909096,1.0400783975341346
102,10.383545454545455,1.3416545000407225,9.353705454545462,1.2712704216535353,8.087121212121176,1.082069417924105,9.119318181818201,1.2219013876058322,6.589817424242419,0.8829731149626296
103,8.385439393939365,1.1828351044234275,7.166205454545462,1.1707505929446496,6.084280303030312,1.0326069522178296,6.609848484848442,1.1797608294351112,4.776417424242432,0.8525209117033649
104,6.42756727272733,1.0736604018593325,4.696969696969688,1.0069249507311648,5.108901515151558,0.9454040087017939,3.7121212121211755,1.070521494721688,2.68245257575753,0.7735828266853174
105,3.5629839393939733,1.0411690323743255,2.291666666666643,0.9677872782327173,4.322916666666643,0.9692539012044264,3.200757575757578,1.0241625030455996,2.3129396969696714,0.7400834907396078
106,3.0279460606060837,1.0303284309220038,2.5189393939393767,0.9400619264813541,4.214015151515156,1.0183698208127285,3.910984848484844,1.0986350472027318,2.8261731818182056,0.7938989714697299
107,3.517992424242422,1.0186867787004863,4.602272727272734,1.0548766378465209,6.8371212121211755,1.1804037099181066,6.9649621212121104,1.2061457529997521,5.033051969696949,0.8715889074202647
108,8.053977272727266,1.329776106644142,10.828598484848442,1.8428020570553971,11.699810606060623,1.59110692763412,12.613636363636331,1.869417481474195,9.114892878787906,1.3508804091447086
109,12.178030303030312,1.9358163839357414,14.881628787878824,2.2605640431955094,14.337121212121176,1.9956612933897084,16.164772727272734,2.200210270051028,11.681019393939494,1.5899191824160641
110,15.975378787878824,2.2195046586461733,17.419507575757578,2.429709817767076,15.672348484848442,2.099944964351634,16.557765151515156,2.2358622347656487,11.965000303030386,1.615682236945478
111,16.458333333333357,2.233207538293499,18.508522727272734,2.446845825507127,16.49621212121211,2.1529480497104583,17.481060606060623,2.2798715834413725,12.632193333333284,1.6474847010133093
112,17.372159090909065,2.223704237795594,18.712121212121176,2.325224651458879,16.354166666666643,2.0284289851328965,16.325757575757578,2.037052662194505,11.797346060606095,1.472017124057394
113,16.074810606060623,1.9049264643840569,17.239583333333357,1.9769175817418387,14.734848484848442,1.7144739257107844,14.630681818181799,1.7132825321948413,10.572446666666622,1.238054423134798
114,13.28125,1.6748261443016597,10.923295454545467,1.7124296827573475,11.401515151515156,1.492156230741992,8.674242424242422,1.4453500176613687,6.268216363636405,1.044440869301959
115,6.846590909090935,1.4066258680418997,5.932765151515156,1.503359057437215,6.458333333333357,1.260044867527271,5.3125,1.3080280960285218,3.8389503030303374,0.9452093000103466
116,3.4280303030303116,1.2500903892938937,2.7793560606060908,1.223446001587995,4.8579545454545325,1.0810844293525044,3.858901515151558,1.068816300925452,2.7885456060606373,0.772349663776841
117,2.083333333333357,0.9673285025358147,-0.18465909090906507,0.8578322459491031,2.6420454545454675,0.7516983181903815,0.8380681818182012,0.7820811694309692,0.6056084848484389,0.565147049610955
118,-0.5018939393939092,0.6444544508777935,-1.8087121212121104,0.48693214967634835,0.5871212121211755,0.4628153939131402,-0.11837121212117552,0.5646052202663965,-0.08552515151510676,0.407995041794699
119,-0.5528022727272486,0.6514661563265783,0.22253787878788955,0.5483322526511829,0.5539772727272663,0.5623565014390283,1.8371212121211755,0.6618891422060403,1.3275301515151838,0.47829490056274976
120,1.7909477272727514,0.6072064194270933,2.5142045454545325,0.5142437830333292,2.452651515151558,0.5649910406661842,3.910984848484844,0.6577793572705362,2.826154848484883,0.47532513765972817
121,3.760644696969706,0.5983493189497971,2.732007575757578,0.5102734591365433,3.28125,0.5262970989504278,2.528409090909065,0.6048534972199248,1.8270630303029378,0.43708031629589805
122,2.221818939393998,0.5608788857051359,3.1155303030303116,0.5109373222950635,1.6003787878788245,0.5406691121591608,2.419507575757578,0.6161957358805361,1.748365757575776,0.44527619917641204
123,1.5352659090909526,0.5632158704101838,3.276515151515156,0.5138041509938513,1.325757575757578,0.5608331593661595,3.1060606060606233,0.6059733010033739,2.2444909090909704,0.43788919535497567
124,1.8288265151515049,0.564904296864332,1.8039772727272663,0.522758151261885,1.3589015151515582,0.5591469160787088,1.4393939393939092,0.6059733010033739,1.0401309090909194,0.43788919535497567
125,-0.6841751515151628,0.564904296864332,-1.2405303030303116,0.4854547582566779,-1.3920454545454675,0.5403406103622155,-2.192234848484844,0.524407502144835,-1.5841537878787548,0.37894768918974553
126,-3.4919403030302476,0.5208507775627161,-2.523674242424292,0.5044993836459798,-3.3475378787878896,0.49721590584452685,-2.291666666666643,0.5524673478627904,-1.6560193939393741,0.39922467872867856
127,-4.135879696969695,0.6848790193341082,-3.858901515151558,0.6691532054744221,-5.104166666666643,0.9213572313317309,-4.166666666666643,1.0791641072860723,-3.0109127272726965,0.7798283333404614
128,-5.220160000000007,1.021304819354767,-6.5482954545454675,0.9920103086557814,-6.1600378787878896,1.1356318666584906,-7.073863636363669,1.2366670124114967,-5.11170818181828,0.8936423774607964
129,-6.73057666666665,1.1364655335896785,-7.675189393939377,1.1686672695782454,-7.732007575757578,1.359837274158229,-9.507575757575708,1.474899754963056,-6.870364393939425,1.065793945708856
130,-8.745265151515156,1.286320218910716,-9.142992424242422,1.4157478840814108,-9.962121212121176,1.5235115009045483,-11.287878787878824,1.6542582168252584,-8.156866212121159,1.1954028058694741
131,-10.454545454545467,1.4370900870816798,-11.590909090909065,1.6727286237025176,-12.56628787878789,1.73943460582279,-14.199810606060623,1.9379165108158198,-10.26109439393938,1.4003810656776174
132,-13.15814393939391,1.6966341025373037,-14.924242424242422,1.9334844084307037,-15.942234848484844,1.9340061139407836,-17.964015151515156,2.176507207898255,-12.981200606060597,1.572793527972447
133,-15.265151515151558,1.9301003391572358,-16.12689393939391,1.9744502124715442,-15.965909090909065,2.0422323104674835,-16.117424242424292,2.121297515867693,-11.646812424242334,1.5328987294202654
134,-13.768939393939377,1.8499314190437681,-15.269886363636331,1.8890699712834773,-15.359848484848442,1.9566419781294973,-15.729166666666643,1.9604578257038932,-11.366252272727273,1.4166718804292424
135,-13.338068181818201,1.65723160136974,-14.578598484848442,1.7621744834504802,-13.37121212121211,1.7197757082161174,-13.664772727272734,1.7536027701905113,-9.874471212121279,1.2671926188830578
136,-11.330492424242422,1.4573392912830405,-11.979166666666643,1.583999809888648,-10.648674242424292,1.4636610669852035,-10.909090909090935,1.5213592056594092,-7.883155606060619,1.0993679345562068
137,-9.086174242424292,1.2376129529384345,-8.328598484848442,1.2362753770302308,-6.482007575757578,0.9859141597380071,-6.448863636363669,1.0126396444870094,-4.660091666666624,0.7317574370608192
138,-6.2357954545454675,1.0432211197785761,-4.3607954545454675,0.9236057171007318,-3.622159090909065,0.8711822705689773,-3.1107954545454675,0.9176268293450689,-2.2479281818181462,0.6630998468156032
139,-3.1155303030303116,0.9433786076194699,-2.1259469696970257,0.735329134436011,-0.804924242424292,0.6278987529914871,-0.7339015151515582,0.5530805679730771,-0.5303242424242782,0.39967007544301836
140,-1.666666666666643,0.6075694404757369,-0.9375,0.39167472590032015,0.2651515151515582,0.4372601172345437,0.5776515151515582,0.36754381450177115,0.4174281818182024,0.2655967389061908
141,-0.8617424242424221,0.4914854833786048,0.8664772727272663,0.6756587312204143,0.8901515151515582,0.4372601172345437,2.552083333333357,0.7624441112155518,1.8441851515151697,0.5509576002599011
142,0.9801136363636687,0.7654971747738699,3.1155303030303116,0.8836095031925763,2.8456439393939092,0.77835724777591,4.801136363636331,0.9858077350558109,3.469392727272691,0.7123643012834846
143,3.1960227272727337,0.9409114926407643,4.0625,0.9182686586971455,3.5085227272727337,0.8105407878704519,5.321969696969688,0.9602608923646525,3.845748787878769,0.6939022784113263
144,4.663825757575708,0.9051673142218167,4.824810606060623,0.8926875945866649,4.550189393939377,0.8012874615731737,5.752840909090935,0.9676454980608111,4.15710500000003,0.6992388867208014
145,6.434659090909065,0.935077793754028,7.03125,0.9163330143467593,6.410984848484844,0.8300998303251153,7.168560606060623,0.960613827518548,5.1801392424242465,0.6941581731112685
146,7.1212121212121104,0.9440456750445118,7.741477272727266,0.9123609511401116,6.846590909090935,0.8474198961388036,7.698863636363669,0.9374311269467187,5.563352878787917,0.6774062224041676
147,7.750946969697026,0.9368627310654982,4.715909090909065,0.8458469885855087,6.2357954545454675,0.7862187038010554,4.043560606060623,0.8431806695655005,2.921957878787893,0.6092988476648409
148,4.398674242424292,0.8439556299782003,1.6098484848484418,0.7900996707184615,3.1628787878788245,0.7259842990584155,0.8096590909090651,0.7707193162642351,0.5850787878787855,0.5569366531635133
149,0.8238636363636687,0.6813089954741898,-1.0606060606060908,0.7357899701445306,0.8522727272727337,0.6237332203476814,-0.885416666666643,0.7447734554883115,-0.6398039393938859,0.5381879846241784
150,-1.2026515151515582,0.6090023892596539,-3.049242424242422,0.6636426875477023,-1.302083333333357,0.49176456395681495,-3.077651515151558,0.6464800591991595,-2.2239598484848955,0.46715871489381366
151,-2.736742424242422,0.5781372150820339,-4.427083333333357,0.6154093704046261,-2.4787136363636364,0.4701831703123357,-4.427083333333357,0.5826565337861032,-3.199102424242426,0.42103899631020003
152,-4.067234848484844,0.5348006647649738,-4.370265151515156,0.58944585003541,-3.586668181818169,0.45527056800460963,-3.622159090909065,0.5083560544531496,-2.617447575757552,0.36734783120051084
153,-3.6884469696970257,0.47229205818343006,-3.5795454545454675,0.48875196835434626,-2.6586378787878573,0.33371497526982363,-2.0975378787878896,0.32540502416537165,-1.5157163636364857,0.2351433754349867
154,-2.632575757575708,0.33298072345119717,-2.760416666666643,0.39506005009595463,-2.1188651515151236,0.2917936017124616,-1.9696969696970257,0.2892709559399512,-1.4233460606060788,0.20903329697881876
