,0
0,-1.5671349250263205
1,0.4946512089700929
2,-0.6232916662636497
3,-0.6087090486924408
4,1.2868154882383285
5,0.9995603629970904
6,0.3609825590936308
7,-0.4695509224249455
8,-0.5445405186290325
9,-0.07286565326315116
10,0.8886063917089446
11,-0.39796172419387105
12,10.6175503133094
13,-0.13047406393416933
14,4.437368919290416
15,0.7776285732526499
16,5.851701587869183
17,-2.0518836093579416
18,1.0976298355303815
19,-3.8802088442654816
20,-3.9570138125926655
21,4.827301762641592
22,-4.49286162257946
23,0.6182412254010935
24,1.1157352407227712
25,1.7965678529541682
26,-0.3690960829870468
27,0.5837210812118896
28,-0.04596379876985738
29,2.0325424635539475
30,-2.447105518829853
31,-3.55529183219936
32,1.5346881497381788
33,0.0941709631603065
34,0.4070306392530463
35,-1.336830677951542
36,1.6020328615796535
37,0.4043091272619528
38,0.5571251400776324
39,-0.6192127220628505
40,-1.7386309055562987
41,1.021789932291108
42,0.8720039849776385
43,0.07750757892780777
44,7.02829195104909
45,-0.41967165134364337
46,-6.593171519941295
47,1.3844276708507364
48,6.419506878850874
49,0.5714146151059011
50,0.6389811433731365
51,-1.09588737962613
52,0.8266077648611474
53,0.0425425558583235
54,0.3822784517065135
55,1.8066710295126551
56,0.277178453141907
57,0.5383632089925291
58,1.8278889503071365
59,3.871108139761653
60,0.8159588153924795
61,2.6725820507669282
62,-2.3121108344496077
63,1.3150617406490162
64,0.1267354095916072
65,2.4526166100314843
66,-2.7062749162896647
67,-0.483770836450883
68,3.5724785756689657
69,4.1250307195630285
70,4.369631828907107
71,1.926810071363464
72,-2.6077731770590407
73,-1.145361789583835
74,-1.7664668076433572
75,3.388991604593513
76,0.7902466320804009
77,0.06745248195532752
78,0.8169467903955535
79,-0.8057405864406054
80,-0.8575787967387005
81,-5.425608308019121
82,2.411471111922759
83,-0.1402658655406661
84,-5.332654771281763
85,-2.954647841486212
86,1.2124516905948999
87,1.098628859260188
88,0.12411406851417145
89,1.574787692317886
90,0.5356806258646304
91,2.5651501420079565
92,1.6665617108349586
93,1.7078259689322646
94,-2.0109288487717722
95,-0.6558906653803613
96,-0.11758089854328785
97,0.0705700648269314
98,-1.8510530875529572
99,2.483878993846385
100,-2.6756643497461114
101,-1.889593527102512
102,0.4879372730782365
103,1.9282335840460143
104,1.0448836512436668
105,2.86432886228922
106,0.4123629909030141
107,-4.2499531293910335
108,1.7498517703019103
109,-3.8714690266236533
110,-9.662693578301711
111,-5.262168901271911
112,0.7608723194820763
113,4.044021479282576
114,-4.353334264828559
115,4.595688175038801
116,-4.623836200723437
117,4.084446854353799
118,-2.1594248679310994
119,-0.6653805856280387
120,-1.147037729248109
121,1.4525413725024436
122,1.0208594625192215
123,-0.6057672895473469
124,2.562870171618878
125,-1.2732392411575957
126,1.5151740463967085
127,-0.7276242927520963
128,-1.4988792911231084
129,-2.2491388813308983
130,-4.245027499739543
131,1.8578536774516228
132,2.2184645875911735
133,-0.5358345587700963
134,1.3483163458787604
135,4.660894946767396
136,0.0
137,5.7187939099940595
138,-0.15098095551409155
139,0.2012925133986358
140,2.384606313945417
141,-0.4427956982528741
142,-1.992122173577077
143,1.3490064233573829
144,-0.6472522963170902
145,-4.599697020503316
146,-0.8403018120756336
147,-3.707156283831931
148,1.0345895569696402
149,1.9579540004404896
150,-5.010579842197616
151,0.2510351315102974
152,0.2781422022831051
153,3.0906601784263783
154,2.263445260473389
155,0.8651252679072269
156,-1.8441179380319035
157,0.6625342129868069
158,1.806075527644984
159,0.8781163975686185
160,-2.9486513004981565
161,-1.7633649978790318
162,0.5644392137260766
163,-2.5517094349281493
164,1.2025478623393402
165,-0.8457616451141527
166,3.974766834278327
167,-1.5656423713670244
168,0.639808692942184
169,1.6341766984814123
170,-0.3929104175118877
171,0.3667790054571995
172,0.2872896408877845
173,6.070099178489892
174,1.9441414698300543
175,-0.1444719390705209
176,4.015633721702371
177,1.0135921667701018
178,-0.7823188007048858
179,1.6268003162751323
180,-0.4327546959929652
181,-0.4117268195772801
182,0.8217415338002512
183,-0.4328533288355457
184,-2.660649652083614
185,0.23419813246564974
186,1.0239711478831572
187,0.06946733607773986
188,-1.1870420969662991
189,0.6534416152698475
190,-0.7940361347301066
191,2.706321666476573
192,-1.0091990026654505
193,1.4191202988780274
194,4.6623340408888465
195,3.3699081255751984
196,-3.0450484582477833
197,1.9272585077318327
198,-1.819228722568116
199,-1.0202821389501602
200,0.08723406757114338
201,-0.2838238247612349
202,0.06557287014155272
203,0.6316109142801016
204,-0.6971837844216735
205,0.2183939587537052
206,1.5799704156825412
207,0.6847556171979104
208,-1.3526716625218722
209,-0.08649832196791216
210,5.431780761404531
211,-0.2462279833879723
212,2.234517316455592
213,3.027275937013457
214,0.1752061255804249
215,-1.1347907542258178
216,-2.4097828684223934
217,0.5227199991736774
218,2.6515176525560102
219,2.7541597025432307
220,1.0394187088122495
221,-2.0513903884922606
222,-0.4037859127680397
223,2.4739439644541714
224,1.1958320948401897
225,-0.7456954995976018
226,-4.5166521600154335
227,2.4367956956078185
228,2.397430306019157
229,1.5363798566711542
230,-1.275556509174738
231,-1.821136857042377
232,-2.067451616741769
233,-0.7766819555549529
234,-1.8294877364468185
235,2.3932041688484187
236,-4.641875248038853
237,8.724834107551205
238,0.4826449381986433
239,-1.0424469898814328
240,-2.3285517662869446
241,5.096778988437448
242,2.16066830550226
243,-0.8586695302169309
244,2.009830048346977
245,-1.2224306921484545
246,1.6441532234715968
247,-2.8817503012154826
248,-1.7109779556725575
249,5.5699100276839175
250,-0.15641427459754875
251,4.172556989790273
252,3.1201329197666205
253,-1.1382186743652882
254,-1.5159128049741608
255,-0.5494236986855688
256,0.3499871179375444
257,1.7643845718099496
258,0.5867590942514017
259,-0.1463844045452707
260,1.3416378218697942
261,4.197760753077451
262,-0.6642528814073276
263,0.06197214087126186
264,0.6176667085636061
265,2.3730987624318844
266,0.8830414501562663
267,3.2688815988230395
268,0.4604260957837574
269,-2.2649082320982084
270,-0.4119593904409531
271,5.423738603541441
272,1.4283378429601823
273,-1.121497572884939
274,3.0577204130571296
275,-0.13513860642034606
276,0.1756757783568368
277,0.3368850676849903
278,0.7772838724855448
279,0.09337339570434246
280,-4.041641899653482
281,0.235817759843471
282,-1.4935083077942866
283,0.3789811135014443
284,1.017500809417225
285,1.9092670377999048
286,0.7049929152212132
287,-0.9092596532560714
288,1.1925637750074023
289,-0.8931046993053009
290,-2.9239420022210227
291,0.6139365780216005
292,3.901208117829648
293,0.29385873656797185
294,-0.7900949799837066
295,2.5485776468254064
296,-0.3281727633339005
297,6.132812056221068
298,3.6905972807071032
299,0.4638064190722813
300,1.5304870624082665
301,-1.0334468684764262
302,-2.6556481255789635
303,-4.272293271491332
304,-3.803749384610247
305,2.0552103815642653
306,-2.120945320324846
307,-2.4495379652472193
308,-2.552507665444053
309,-0.4156096743876085
310,4.040526994160993
311,0.6776933896001905
312,-0.11923023842314558
313,-4.501870619295857
314,-0.347352042358333
315,-6.542038868321836
316,0.4448015220132041
317,1.7740843494201293
318,-5.7731146428636135
319,3.5690931271927155
320,-3.9392954543098364
321,4.428382007550717
322,2.3090316732872807
323,1.9315325617579755
324,-0.3975863902249445
325,-1.736449314753404
326,3.1912144088427765
327,0.6010656682706558
328,-0.4049900285663313
329,-0.6598526179561058
330,-3.585157952239824
331,0.8867115563592662
332,0.7353448993719954
333,-2.7526550444615108
334,-3.3637125120940725
335,1.2595998588128816
336,-0.9850896690399124
337,-2.670075551941183
338,-1.1643069429502142
339,3.864867353848058
340,2.46631482494748
341,-1.6324028624534463
342,-2.9418462964276832
343,0.5427444928892485
344,-1.0415858132594131
345,-3.4661571564528866
346,-0.2267564257568746
347,-2.4789918642768995
