,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,8.198419570922853,2.344841957092285,6.218769550323486,3.624690294265747,7.4838619232177725,4.4548187255859375,7.477843761444093,2.9835481643676762,5.147076606750488,7.757016658782959,7.920042037963867,8.066226959228517,5.6943907737731925,2.9245328903198238,5.661530494689941,1.7790310382843018,7.289562225341798,2.227329730987549,8.599053382873535,11.737006187438965
1,12.118253707885742,8.704303741455076,6.8300132751464835,1.9776891469955444,19.54241371154785,4.291280746459962,9.800500869750977,5.8350868225097665,8.065977096557617,5.387138366699219,7.669187545776367,10.488825798034668,4.353592395782472,8.524169921875,6.407393932342528,3.71694278717041,9.86890983581543,5.966242790222168,10.242819786071776,10.672734260559082
2,12.416311264038086,0.0,2.1140453815460205,9.6765718460083,10.33798122406006,6.3649420738220215,7.3090267181396475,9.047627449035645,7.611647605895996,3.0976052284240723,11.56891918182373,4.214170455932616,12.336953163146973,10.274816513061523,10.357342720031738,9.273483276367188,5.6736979484558105,2.8677034378051762,7.178465843200684,7.408561706542969
3,4.855759620666504,2.2506988048553467,4.498273849487305,8.609869956970215,8.117597579956055,4.869254112243652,1.7091084718704224,5.257421970367432,11.695364952087402,10.99522590637207,8.263232231140138,4.554903030395508,4.353586196899413,5.10090970993042,15.72189235687256,5.9748311042785645,0.8999987244606018,4.6784095764160165,2.396439552307129,5.986179828643799
4,14.053999900817873,3.4508798122406006,1.8702241182327268,0.3485274910926819,5.406876087188722,5.243929386138916,0.2542670667171478,14.47451114654541,12.627511978149414,6.151914596557617,3.3906557559967037,10.900321006774902,5.143108367919922,8.920283317565918,14.674386024475098,6.1570796966552725,6.560412406921388,6.630810260772705,14.039306640625,8.448039054870605
5,13.433191299438475,0.0,4.701583862304688,6.515090465545653,0.0,10.353872299194336,7.009579181671143,8.33787727355957,10.7784423828125,12.88188934326172,13.503756523132324,5.031143665313722,9.88516616821289,7.190979957580566,10.427350044250488,0.0,5.041097164154053,9.302945137023926,1.2715641260147097,6.312370300292969
6,11.727368354797365,7.054857730865479,6.049030780792236,7.253141403198242,12.62554168701172,10.048791885375977,5.156203746795653,5.07141637802124,10.476203918457033,6.771581172943115,3.954470872879028,6.9557743072509775,0.3810704350471497,8.962254524230957,11.882701873779295,8.41058349609375,6.03046989440918,4.467246055603027,4.3252835273742685,6.59639835357666
7,11.242451667785645,3.2756733894348145,4.6626739501953125,6.473494529724121,3.8203883171081534,14.649310111999512,0.0,5.6574554443359375,7.578858852386475,1.5896506309509275,4.078580379486084,13.594420433044435,0.0,8.950570106506348,9.069156646728516,0.0,9.54749870300293,9.104011535644533,6.291366100311278,4.802536964416504
8,18.52256393432617,17.72051239013672,0.0,17.646535873413086,16.992795944213867,26.644775390625,0.0,0.0,10.277589797973633,19.661571502685547,0.0,37.70878601074219,12.18044376373291,12.353013038635256,27.890459060668945,22.093896865844727,38.711822509765625,25.30514717102051,0.0,20.05937957763672
9,19.58763885498047,16.160417556762695,0.0,10.778236389160156,21.27827453613281,30.22727394104004,3.9752683639526367,6.648750305175781,20.966453552246094,14.49988079071045,0.0,17.64272117614746,14.0470552444458,1.7324068546295166,12.850863456726074,19.69281768798828,39.79453659057617,8.042659759521483,0.9034310579299928,17.217172622680664
